,player_id,player_slug,first_name,last_name,player_url,flag_code,residence,birthplace,birthdate,birth_year,birth_month,birth_day,turned_pro,weight_lbs,weight_kg,height_ft,height_inches,height_cm,handedness,backhand
771,be68,tomislav-brkic,Tomislav,Brkic,http://www.atpworldtour.com/en/players/tomislav-brkic/be68/overview,BIH,"Ljubuski, Bosnia & Herzegovina","Mostar, Bosnia & Herzegovina",1990.03.09,1990.0,3.0,9.0,2008.0,176.0,80.0,"6'1""",73.0,,Right-Handed,Two-Handed Backhand
772,be77,carl-bergman,Carl,Bergman,http://www.atpworldtour.com/en/players/carl-bergman/be77/overview,SWE,,,1987.10.10,1987.0,10.0,10.0,,,,,,,Left-Handed,
773,be69,yan-bai,Yan,Bai,http://www.atpworldtour.com/en/players/yan-bai/be69/overview,CHN,"Shanghai, China","Nanjing, China",1989.05.21,1989.0,5.0,21.0,,176.0,80.0,"6'1""",73.0,,Right-Handed,Two-Handed Backhand
774,be81,alen-bisevac,Alen,Bisevac,http://www.atpworldtour.com/en/players/alen-bisevac/be81/overview,AUT,,,1989.02.17,1989.0,2.0,17.0,,,,,,,Ambidextrous,
775,be83,kevin-botti,Kevin,Botti,http://www.atpworldtour.com/en/players/kevin-botti/be83/overview,FRA,,"Chambery, France",1989.01.14,1989.0,1.0,14.0,,,,,,,Left-Handed,
776,be90,ricardas-berankis,Ricardas,Berankis,http://www.atpworldtour.com/en/players/ricardas-berankis/be90/overview,LTU,"Vilnius, LTU/Bradenton, FL, US","Vilnius, Lithuania",1990.06.21,1990.0,6.0,21.0,2007.0,154.0,70.0,"5'9""",69.0,175.0,Right-Handed,Two-Handed Backhand
777,be93,chase-buchanan,Chase,Buchanan,http://www.atpworldtour.com/en/players/chase-buchanan/be93/overview,USA,"Columbus, Ohio, U.S.A.","Columbus, Ohio, U.S.A.",1991.06.04,1991.0,6.0,4.0,,175.0,79.0,"6'4""",76.0,,Right-Handed,
778,be95,dmytro-badanov,Dmytro,Badanov,http://www.atpworldtour.com/en/players/dmytro-badanov/be95/overview,UKR,"Lviv, Ukraine","Lviv, Ukraine",1988.01.19,1988.0,1.0,19.0,,143.0,65.0,"6'1""",73.0,,Ambidextrous,
779,bf01,lewis-barnes,Lewis,Barnes,http://www.atpworldtour.com/en/players/lewis-barnes/bf01/overview,GBR,,,1990.05.12,1990.0,5.0,12.0,,,,,,,Right-Handed,
780,bf12,pascal-brunner,Pascal,Brunner,http://www.atpworldtour.com/en/players/pascal-brunner/bf12/overview,AUT,"Neufeld, Austria",,1989.06.11,1989.0,6.0,11.0,,165.0,75.0,"5'11""",71.0,,Right-Handed,One-Handed Backhand
781,bf02,philippe-brand,Philippe,Brand,http://www.atpworldtour.com/en/players/philippe-brand/bf02/overview,NED,,,1988.04.06,1988.0,4.0,6.0,,,,,,,Left-Handed,
782,bf13,marko-boskovic,Marko,Boskovic,http://www.atpworldtour.com/en/players/marko-boskovic/bf13/overview,SRB,,,1991.09.25,1991.0,9.0,25.0,,,,,,,Ambidextrous,
783,bf17,devin-britton,Devin,Britton,http://www.atpworldtour.com/en/players/devin-britton/bf17/overview,USA,"Brandon, Mississippi, USA","Jackson, Mississippi, USA",1991.03.17,1991.0,3.0,17.0,2009.0,185.0,84.0,"6'4""",76.0,193.0,Right-Handed,Two-Handed Backhand
784,bf23,facundo-bagnis,Facundo,Bagnis,http://www.atpworldtour.com/en/players/facundo-bagnis/bf23/overview,ARG,"Buenos Aires, Argentina","Rosario, Argentina",1990.02.27,1990.0,2.0,27.0,2008.0,180.0,82.0,"6'0""",72.0,,Left-Handed,Two-Handed Backhand
785,bf27,adrien-bossel,Adrien,Bossel,http://www.atpworldtour.com/en/players/adrien-bossel/bf27/overview,SUI,,,1986.12.28,1986.0,12.0,28.0,,,,,,,Left-Handed,
786,bf25,ilya-belyaev,Ilya,Belyaev,http://www.atpworldtour.com/en/players/ilya-belyaev/bf25/overview,RUS,"Moscow, Russia","Moscow, Russia",1990.08.09,1990.0,8.0,9.0,2005.0,174.0,79.0,"5'11""",71.0,180.0,Right-Handed,Two-Handed Backhand
787,bf34,boris-nicola-bakalov,Boris Nicola,Bakalov,http://www.atpworldtour.com/en/players/boris-nicola-bakalov/bf34/overview,BUL,USA,Muenster,1980.11.23,1980.0,11.0,23.0,,165.0,75.0,"6'0""",72.0,,Left-Handed,One-Handed Backhand
788,bf28,ante-bilic,Ante,Bilic,http://www.atpworldtour.com/en/players/ante-bilic/bf28/overview,CRO,,,1989.03.07,1989.0,3.0,7.0,,,,,,,Right-Handed,
789,bf45,charles-antoine-brezac,Charles-Antoine,Brezac,http://www.atpworldtour.com/en/players/charles-antoine-brezac/bf45/overview,FRA,,,1985.09.17,1985.0,9.0,17.0,,,,,,,,
790,bf41,jesper-brunstrom,Jesper,Brunstrom,http://www.atpworldtour.com/en/players/jesper-brunstrom/bf41/overview,SWE,,,1987.02.17,1987.0,2.0,17.0,,,,,,,Ambidextrous,
791,bf55,yuki-bhambri,Yuki,Bhambri,http://www.atpworldtour.com/en/players/yuki-bhambri/bf55/overview,IND,"Bradenton, FL, USA","New Delhi, India",1992.07.04,1992.0,7.0,4.0,2008.0,170.0,77.0,"6'0""",72.0,183.0,Right-Handed,Two-Handed Backhand
792,bf49,edward-bourchier,Edward,Bourchier,http://www.atpworldtour.com/en/players/edward-bourchier/bf49/overview,AUS,"Hobart, Australia","Hobart, Australia",1988.11.14,1988.0,11.0,14.0,,178.0,81.0,"6'2""",74.0,,Right-Handed,Two-Handed Backhand
793,bf60,saad-benkirane,Saad,Benkirane,http://www.atpworldtour.com/en/players/saad-benkirane/bf60/overview,MAR,,,1989.04.26,1989.0,4.0,26.0,,,,,,,Right-Handed,
794,bf71,david-barclay,David,Barclay,http://www.atpworldtour.com/en/players/david-barclay/bf71/overview,AUS,,,1990.09.06,1990.0,9.0,6.0,,,,,,,Right-Handed,
795,bf72,andre-baran,Andre,Baran,http://www.atpworldtour.com/en/players/andre-baran/bf72/overview,BRA,,,1991.02.14,1991.0,2.0,14.0,,,,,,,Ambidextrous,
796,bf76,clint-bowles,Clint,Bowles,http://www.atpworldtour.com/en/players/clint-bowles/bf76/overview,USA,"Tampa, FL, USA","Tampa, FL, USA",1988.11.16,1988.0,11.0,16.0,,155.0,70.0,"5'8""",68.0,,Left-Handed,
797,bf83,pascal-benz,Pascal,Benz,http://www.atpworldtour.com/en/players/pascal-benz/bf83/overview,GER,,"Neunkirchen, Germany",1990.01.12,1990.0,1.0,12.0,,,,,,,Right-Handed,
798,bf82,jan-blecha,Jan,Blecha,http://www.atpworldtour.com/en/players/jan-blecha/bf82/overview,CZE,,,1989.03.18,1989.0,3.0,18.0,,,,,,,Right-Handed,
799,bf89,dennis-bloemke,Dennis,Bloemke,http://www.atpworldtour.com/en/players/dennis-bloemke/bf89/overview,GER,,,1989.07.23,1989.0,7.0,23.0,,,,,,,Right-Handed,Two-Handed Backhand
800,bf94,pongsatorn-benjamas,Pongsatorn,Benjamas,http://www.atpworldtour.com/en/players/pongsatorn-benjamas/bf94/overview,THA,,,1989.04.05,1989.0,4.0,5.0,,,,,,,Right-Handed,
801,bf96,roy-bruggeling,Roy,Bruggeling,http://www.atpworldtour.com/en/players/roy-bruggeling/bf96/overview,NED,,,1989.08.01,1989.0,8.0,1.0,,,,,,,Left-Handed,
802,bf95,william-boe-wiegaard,William,Boe-Wiegaard,http://www.atpworldtour.com/en/players/william-boe-wiegaard/bf95/overview,USA,"Easton, Connecticut","Oslo, Norway",1983.11.09,1983.0,11.0,9.0,2011.0,183.0,83.0,"6'0""",72.0,183.0,Right-Handed,Two-Handed Backhand
803,bf98,alessandro-bega,Alessandro,Bega,http://www.atpworldtour.com/en/players/alessandro-bega/bf98/overview,ITA,"Gernusco Sul Naviglio, Italy","Cernusco sul Naviglio, Italy",1991.01.11,1991.0,1.0,11.0,,150.0,68.0,"5'8""",68.0,,Right-Handed,Two-Handed Backhand
804,bg06,miles-bugby,Miles,Bugby,http://www.atpworldtour.com/en/players/miles-bugby/bg06/overview,GBR,,,1986.12.07,1986.0,12.0,7.0,,,,,,,Ambidextrous,
805,bg16,daniel-berta,Daniel,Berta,http://www.atpworldtour.com/en/players/daniel-berta/bg16/overview,SWE,"Uppsala, Sweden","Helsingborg, Sweden",1992.11.26,1992.0,11.0,26.0,,,,"5'10""",70.0,178.0,Right-Handed,Two-Handed Backhand
806,bg08,moritz-baumann,Moritz,Baumann,http://www.atpworldtour.com/en/players/moritz-baumann/bg08/overview,GER,"Inzlingen, Germany","Bielefeld, Germany",1987.05.09,1987.0,5.0,9.0,,183.0,83.0,"6'2""",74.0,,Left-Handed,
807,bg32,mikolaj-borkowski,Mikolaj,Borkowski,http://www.atpworldtour.com/en/players/mikolaj-borkowski/bg32/overview,POL,,,1987.11.05,1987.0,11.0,5.0,,,,,,,Right-Handed,
808,bg23,nikoloz-basilashvili,Nikoloz,Basilashvili,http://www.atpworldtour.com/en/players/nikoloz-basilashvili/bg23/overview,GEO,"Tbilisi, Georgia","Tbilisi, Georgia",1992.02.23,1992.0,2.0,23.0,2008.0,174.0,79.0,"6'1""",73.0,185.0,Right-Handed,Two-Handed Backhand
809,bg41,andraz-bedene,Andraz,Bedene,http://www.atpworldtour.com/en/players/andraz-bedene/bg41/overview,SLO,,,1989.07.18,1989.0,7.0,18.0,,,,,,,Right-Handed,
810,bg48,patrik-brydolf,Patrik,Brydolf,http://www.atpworldtour.com/en/players/patrik-brydolf/bg48/overview,SWE,,,1991.11.27,1991.0,11.0,27.0,,,,,,,Right-Handed,
811,bg52,jaan-frederik-brunken,Jaan-Frederik,Brunken,http://www.atpworldtour.com/en/players/jaan-frederik-brunken/bg52/overview,FIN,,,1990.04.26,1990.0,4.0,26.0,,,,,,,,
812,bg63,richard-becker,Richard,Becker,http://www.atpworldtour.com/en/players/richard-becker/bg63/overview,GER,,,1991.01.29,1991.0,1.0,29.0,,,,,,,Ambidextrous,
813,bh00,olivier-borsos,Olivier,Borsos,http://www.atpworldtour.com/en/players/olivier-borsos/bh00/overview,HUN,,,1990.09.16,1990.0,9.0,16.0,,,,,,,,
814,bh04,sean-berman,Sean,Berman,http://www.atpworldtour.com/en/players/sean-berman/bh04/overview,USA,,,1993.01.08,1993.0,1.0,8.0,,,,,,,Right-Handed,
815,bh02,sekou-bangoura,Sekou,Bangoura,http://www.atpworldtour.com/en/players/sekou-bangoura/bh02/overview,USA,"Bradenton, FL, USA","Bradenton, FL, USA",1991.11.18,1991.0,11.0,18.0,2011.0,170.0,77.0,"6'0""",72.0,,Right-Handed,Two-Handed Backhand
816,bh08,marco-bortolotti,Marco,Bortolotti,http://www.atpworldtour.com/en/players/marco-bortolotti/bh08/overview,ITA,,Guastalla,1991.01.21,1991.0,1.0,21.0,,159.0,72.0,"5'9""",69.0,,Right-Handed,Two-Handed Backhand
817,bh11,edward-beards,Edward,Beards,http://www.atpworldtour.com/en/players/edward-beards/bh11/overview,GBR,,,,,,,,,,,,,Ambidextrous,
818,bh22,sam-barry,Sam,Barry,http://www.atpworldtour.com/en/players/sam-barry/bh22/overview,IRL,"Limerick, Ireland","Limerick, Ireland",1992.01.27,1992.0,1.0,27.0,2011.0,182.0,83.0,"6'3""",75.0,,Right-Handed,Two-Handed Backhand
819,bh09,aljaz-bedene,Aljaz,Bedene,http://www.atpworldtour.com/en/players/aljaz-bedene/bh09/overview,GBR,"London, Great Britain","Ljubljana, Slovenia",1989.07.18,1989.0,7.0,18.0,2008.0,159.0,72.0,"6'0""",72.0,181.0,Right-Handed,Two-Handed Backhand
820,bh36,brian-brogan,Brian,Brogan,http://www.atpworldtour.com/en/players/brian-brogan/bh36/overview,USA,,,1986.12.04,1986.0,12.0,4.0,,,,,,,Ambidextrous,
821,bh64,arthur-beavis,Arthur,Beavis,http://www.atpworldtour.com/en/players/arthur-beavis/bh64/overview,USA,,,1987.01.07,1987.0,1.0,7.0,,,,,,,Right-Handed,
822,bh51,pedro-bernardi,Pedro,Bernardi,http://www.atpworldtour.com/en/players/pedro-bernardi/bh51/overview,BRA,"Rio de Janeiro, Brazil","Belo Horizonte, Brazil",1991.04.16,1991.0,4.0,16.0,,198.0,90.0,"6'6""",78.0,,Ambidextrous,Two-Handed Backhand
823,bh66,mikhail-biryukov,Mikhail,Biryukov,http://www.atpworldtour.com/en/players/mikhail-biryukov/bh66/overview,RUS,,,1992.04.28,1992.0,4.0,28.0,,,,,,,Right-Handed,
824,bh76,riccardo-bellotti,Riccardo,Bellotti,http://www.atpworldtour.com/en/players/riccardo-bellotti/bh76/overview,ITA,,"Vienna, Austria",1991.08.05,1991.0,8.0,5.0,,,,,,,Right-Handed,Two-Handed Backhand
825,bh74,mikhail-balmashev,Mikhail,Balmashev,http://www.atpworldtour.com/en/players/mikhail-balmashev/bh74/overview,RUS,,,1990.08.05,1990.0,8.0,5.0,,,,,,,Ambidextrous,
826,bh87,maverick-banes,Maverick,Banes,http://www.atpworldtour.com/en/players/maverick-banes/bh87/overview,AUS,,,1992.04.10,1992.0,4.0,10.0,,,,,,,Right-Handed,
827,bh94,tobias-blomgren,Tobias,Blomgren,http://www.atpworldtour.com/en/players/tobias-blomgren/bh94/overview,SWE,,,1992.07.09,1992.0,7.0,9.0,,,,,,,Left-Handed,
828,bi15,brandon-burke,Brandon,Burke,http://www.atpworldtour.com/en/players/brandon-burke/bi15/overview,JAM,,,,,,,,,,,,,Ambidextrous,
829,bh98,matthew-barton,Matthew,Barton,http://www.atpworldtour.com/en/players/matthew-barton/bh98/overview,AUS,"Collaroy, Australia","Sydney, Australia",1991.12.18,1991.0,12.0,18.0,2009.0,187.0,85.0,"6'3""",75.0,,Right-Handed,Two-Handed Backhand
830,bi09,abdul-hazli-bin-zainuddin,Abdul-Hazli,Bin Zainuddin,http://www.atpworldtour.com/en/players/abdul-hazli-bin-zainuddin/bi09/overview,MAS,,,1980.11.04,1980.0,11.0,4.0,,,,,,,,
831,bi17,phassawit-burapharitta,Phassawit,Burapharitta,http://www.atpworldtour.com/en/players/phassawit-burapharitta/bi17/overview,THA,,,1992.12.24,1992.0,12.0,24.0,,,,,,,Ambidextrous,
832,bi36,wayne-bryan,Wayne,Bryan,http://www.atpworldtour.com/en/players/wayne-bryan/bi36/overview,USA,,,,,,,,,,,,,Ambidextrous,
833,bi29,jarryd-bant,Jarryd,Bant,http://www.atpworldtour.com/en/players/jarryd-bant/bi29/overview,GBR,"Brighton, England","Salisbury, England",1992.10.29,1992.0,10.0,29.0,,154.0,70.0,"6'0""",72.0,,Right-Handed,
834,bi23,liam-broady,Liam,Broady,http://www.atpworldtour.com/en/players/liam-broady/bi23/overview,GBR,"Stockport, Great Britain","Stockport, Great Britain",1994.01.04,1994.0,1.0,4.0,2014.0,172.0,78.0,"6'0""",72.0,,Left-Handed,Two-Handed Backhand
835,bi37,bill-brown,Bill,Brown,http://www.atpworldtour.com/en/players/bill-brown/bi37/overview,USA,,,,,,,,,,,,,Ambidextrous,
836,bi50,lewis-burton,Lewis,Burton,http://www.atpworldtour.com/en/players/lewis-burton/bi50/overview,GBR,"Sidcup, England","Sidcup, England",1992.03.23,1992.0,3.0,23.0,,187.0,85.0,"6'4""",76.0,,Right-Handed,One-Handed Backhand
837,bi75,mihai-badescu,Mihai,Badescu,http://www.atpworldtour.com/en/players/mihai-badescu/bi75/overview,ROU,,,1980.11.10,1980.0,11.0,10.0,,,,,,,Ambidextrous,
838,bi53,victor-baluda,Victor,Baluda,http://www.atpworldtour.com/en/players/victor-baluda/bi53/overview,RUS,,,1992.09.30,1992.0,9.0,30.0,,,,,,,Right-Handed,
839,bi81,alex-bolt,Alex,Bolt,http://www.atpworldtour.com/en/players/alex-bolt/bi81/overview,AUS,"Murray Bridge, Australia","Murray Bridge, Australia",1993.01.05,1993.0,1.0,5.0,,185.0,84.0,"6'0""",72.0,,Left-Handed,Two-Handed Backhand
840,bi87,ivan-blazevic,Ivan,Blazevic,http://www.atpworldtour.com/en/players/ivan-blazevic/bi87/overview,CRO,,,1991.08.15,1991.0,8.0,15.0,,,,,,,Right-Handed,Two-Handed Backhand
841,bj03,lester-brown,Lester,Brown,http://www.atpworldtour.com/en/players/lester-brown/bj03/overview,USA,,,,,,,,,,,,,Ambidextrous,
842,bj28,anton-bettink,Anton,Bettink,http://www.atpworldtour.com/en/players/anton-bettink/bj28/overview,NZL,,,1992.12.11,1992.0,12.0,11.0,,,,,,,Ambidextrous,
843,bj05,harry-bourchier,Harry,Bourchier,http://www.atpworldtour.com/en/players/harry-bourchier/bj05/overview,AUS,"Hobart, Australia","Hobart, Australia",1996.01.24,1996.0,1.0,24.0,,167.0,76.0,"6'1""",73.0,,Right-Handed,Two-Handed Backhand
844,bj43,darius-florin-bragusi,Darius Florin,Bragusi,http://www.atpworldtour.com/en/players/darius-florin-bragusi/bj43/overview,ROU,Norman,"Ramnicu Valcea, Romania",1993.06.18,1993.0,6.0,18.0,,163.0,74.0,"5'11""",71.0,,Right-Handed,One-Handed Backhand
845,bj37,sebastien-boltz,Sebastien,Boltz,http://www.atpworldtour.com/en/players/sebastien-boltz/bj37/overview,FRA,"Montbeliard, France","Creteil, France",1993.04.05,1993.0,4.0,5.0,,163.0,74.0,"5'10""",70.0,,Right-Handed,Two-Handed Backhand
846,bj51,drake-bernstein,Drake,Bernstein,http://www.atpworldtour.com/en/players/drake-bernstein/bj51/overview,USA,,,1989.08.28,1989.0,8.0,28.0,,,,,,,Right-Handed,
847,bj44,florian-barth,Florian,Barth,http://www.atpworldtour.com/en/players/florian-barth/bj44/overview,GER,,,1989.03.06,1989.0,3.0,6.0,,,,,,,Ambidextrous,
848,bj57,nattan-benjasupawan,Nattan,Benjasupawan,http://www.atpworldtour.com/en/players/nattan-benjasupawan/bj57/overview,THA,,,1994.08.22,1994.0,8.0,22.0,,,,,,,Ambidextrous,
849,bj56,johan-backstrom,Johan,Backstrom,http://www.atpworldtour.com/en/players/johan-backstrom/bj56/overview,SWE,,,1991.05.01,1991.0,5.0,1.0,,,,,,,Right-Handed,Two-Handed Backhand
850,bj76,kevin-boumlil,Kevin,Boumlil,http://www.atpworldtour.com/en/players/kevin-boumlil/bj76/overview,FRA,,,1989.06.13,1989.0,6.0,13.0,,,,,,,Ambidextrous,
851,bj78,claude-benz,Claude,Benz,http://www.atpworldtour.com/en/players/claude-benz/bj78/overview,SUI,,,1992.04.18,1992.0,4.0,18.0,,,,,,,Left-Handed,Two-Handed Backhand
852,bk19,mathias-bourgue,Mathias,Bourgue,http://www.atpworldtour.com/en/players/mathias-bourgue/bk19/overview,FRA,"Avignon, France","Avignon, France",1994.01.18,1994.0,1.0,18.0,,183.0,83.0,"6'2""",74.0,,Right-Handed,Two-Handed Backhand
853,bk05,luke-bambridge,Luke,Bambridge,http://www.atpworldtour.com/en/players/luke-bambridge/bk05/overview,GBR,"Nottingham, England","Nottingham, England",1995.01.21,1995.0,1.0,21.0,,187.0,85.0,"6'3""",75.0,,Right-Handed,Two-Handed Backhand
854,bk23,abdelkader-benabdellah,Abdelkader,Benabdellah,http://www.atpworldtour.com/en/players/abdelkader-benabdellah/bk23/overview,MAR,,,1995.04.26,1995.0,4.0,26.0,,,,,,,Right-Handed,
855,bk24,gregoire-barrere,Gregoire,Barrere,http://www.atpworldtour.com/en/players/gregoire-barrere/bk24/overview,FRA,Saint Maur Des Fosses,"Charenton-Le-Pont, France",1994.02.16,1994.0,2.0,16.0,,183.0,83.0,"6'0""",72.0,183.0,Right-Handed,Two-Handed Backhand
856,bk34,dimitri-bretting,Dimitri,Bretting,http://www.atpworldtour.com/en/players/dimitri-bretting/bk34/overview,SUI,,,1993.03.07,1993.0,3.0,7.0,,,,,,,Right-Handed,Two-Handed Backhand
857,bk41,punnakrit-kritakara,Punnakrit,Kritakara,http://www.atpworldtour.com/en/players/punnakrit-kritakara/bk41/overview,THA,"Bangkok, Thailand","Bangkok, Thailand",1993.06.03,1993.0,6.0,3.0,,150.0,68.0,"5'9""",69.0,175.0,Right-Handed,Two-Handed Backhand
858,bk52,dekel-bar,Dekel,Bar,http://www.atpworldtour.com/en/players/dekel-bar/bk52/overview,ISR,,,1993.03.15,1993.0,3.0,15.0,,,,,,,Right-Handed,
859,bk56,nizar-belmati,Nizar,Belmati,http://www.atpworldtour.com/en/players/nizar-belmati/bk56/overview,MAR,,,1993.04.23,1993.0,4.0,23.0,,,,,,,Right-Handed,Two-Handed Backhand
860,bk68,francisco-bahamonde,Francisco,Bahamonde,http://www.atpworldtour.com/en/players/francisco-bahamonde/bk68/overview,ITA,"Mendoza, Argentina","Mendoza, Argentina",1996.11.07,1996.0,11.0,7.0,,163.0,74.0,"6'1""",73.0,,Right-Handed,Two-Handed Backhand
861,bl53,joao-barra,Joao,Barra,http://www.atpworldtour.com/en/players/joao-barra/bl53/overview,POR,,,1994.07.21,1994.0,7.0,21.0,,,,,,,Right-Handed,
862,bk85,romain-bogaerts,Romain,Bogaerts,http://www.atpworldtour.com/en/players/romain-bogaerts/bk85/overview,BEL,Huppaye,Namur,1993.12.23,1993.0,12.0,23.0,,167.0,76.0,"6'2""",74.0,,Ambidextrous,Two-Handed Backhand
863,bl05,romain-barbosa,Romain,Barbosa,http://www.atpworldtour.com/en/players/romain-barbosa/bl05/overview,BEL,Namur,"Sambreville, Belgium",1994.04.17,1994.0,4.0,17.0,,187.0,85.0,"6'1""",73.0,,Right-Handed,Two-Handed Backhand
864,bk92,alexander-bublik,Alexander,Bublik,http://www.atpworldtour.com/en/players/alexander-bublik/bk92/overview,KAZ,"Gatchina, Russia","Gatchina, Russia",1997.06.17,1997.0,6.0,17.0,2014.0,167.0,76.0,"6'5""",77.0,,Right-Handed,Two-Handed Backhand
865,bl58,matias-rodolfo-buchhass,Matias Rodolfo,Buchhass,http://www.atpworldtour.com/en/players/matias-rodolfo-buchhass/bl58/overview,ARG,,"Buenos Aires, Argentina",1993.02.27,1993.0,2.0,27.0,,187.0,85.0,"5'11""",71.0,,Right-Handed,Two-Handed Backhand
866,bm12,patrick-beraud,Patrick,Beraud,http://www.atpworldtour.com/en/players/patrick-beraud/bm12/overview,FRA,,,1948.12.14,1948.0,12.0,14.0,,,,,,,,
867,bm00,daniel-brown,Daniel,Brown,http://www.atpworldtour.com/en/players/daniel-brown/bm00/overview,NZL,,,1990.09.09,1990.0,9.0,9.0,,,,,,,Right-Handed,
868,bl61,filip-bergevi,Filip,Bergevi,http://www.atpworldtour.com/en/players/filip-bergevi/bl61/overview,SWE,,,1994.04.20,1994.0,4.0,20.0,,,,,,,Right-Handed,Two-Handed Backhand
869,bl78,bogdan-borza,Bogdan,Borza,http://www.atpworldtour.com/en/players/bogdan-borza/bl78/overview,ROU,,,1997.04.05,1997.0,4.0,5.0,,,,,,,Left-Handed,Two-Handed Backhand
870,bm13,fred-berli,Fred,Berli,http://www.atpworldtour.com/en/players/fred-berli/bm13/overview,SUI,,,,,,,,,,,,,Ambidextrous,
871,bm15,joachim-bjerke,Joachim,Bjerke,http://www.atpworldtour.com/en/players/joachim-bjerke/bm15/overview,NOR,"Oslo, Norway","Oslo, Norway",1994.11.11,1994.0,11.0,11.0,,159.0,72.0,"5'10""",70.0,,Right-Handed,Two-Handed Backhand
872,bm34,j-bryant,J.,Bryant,http://www.atpworldtour.com/en/players/j-bryant/bm34/overview,RSA,,,,,,,,,,,,,Ambidextrous,
873,bm19,deiton-baughman,Deiton,Baughman,http://www.atpworldtour.com/en/players/deiton-baughman/bm19/overview,USA,,,1996.04.23,1996.0,4.0,23.0,,,,,,,Ambidextrous,
874,bm35,keith-bardellini,Keith,Bardellini,http://www.atpworldtour.com/en/players/keith-bardellini/bm35/overview,USA,,,,,,,,,,,,,Ambidextrous,
875,bm44,don-brosseau,Don,Brosseau,http://www.atpworldtour.com/en/players/don-brosseau/bm44/overview,USA,,"Los Angeles, California, USA",1948.09.27,1948.0,9.0,27.0,,165.0,75.0,"6'0""",72.0,183.0,Ambidextrous,
876,bm36,goran-berglund,Goran,Berglund,http://www.atpworldtour.com/en/players/goran-berglund/bm36/overview,SWE,,,,,,,,,,,,,,
877,bm43,remi-boutillier,Remi,Boutillier,http://www.atpworldtour.com/en/players/remi-boutillier/bm43/overview,FRA,"Paris, France","Briançon, France",1990.01.15,1990.0,1.0,15.0,,165.0,75.0,"6'2""",74.0,,Ambidextrous,One-Handed Backhand
878,bm45,domagoj-biljesko,Domagoj,Biljesko,http://www.atpworldtour.com/en/players/domagoj-biljesko/bm45/overview,CRO,,,1997.06.28,1997.0,6.0,28.0,,,,,,,Ambidextrous,
879,bm61,james-buckley,James,Buckley,http://www.atpworldtour.com/en/players/james-buckley/bm61/overview,IRL,,Dublin,1937.04.15,1937.0,4.0,15.0,,,,,,,Ambidextrous,
880,bm60,harry-barniville,Harry,Barniville,http://www.atpworldtour.com/en/players/harry-barniville/bm60/overview,IRL,,,,,,,,,,,,,Ambidextrous,
881,bm64,herbert-browne,Herbert,Browne,http://www.atpworldtour.com/en/players/herbert-browne/bm64/overview,USA,,,1933.03.20,1933.0,3.0,20.0,,,,,,,Ambidextrous,
882,bm75,robert-brien,Robert,Brien,http://www.atpworldtour.com/en/players/robert-brien/bm75/overview,AUS,,,,,,,,,,,,,Ambidextrous,
883,bm76,trevor-baker,Trevor,Baker,http://www.atpworldtour.com/en/players/trevor-baker/bm76/overview,AUS,,,,,,,,,,,,,Ambidextrous,
884,bm77,v-bercham,V.,Bercham,http://www.atpworldtour.com/en/players/v-bercham/bm77/overview,,,,,,,,,,,,,,Ambidextrous,
885,bm78,m-bonner,M.,Bonner,http://www.atpworldtour.com/en/players/m-bonner/bm78/overview,,,,,,,,,,,,,,Ambidextrous,
886,bm79,j-bougher,J.,Bougher,http://www.atpworldtour.com/en/players/j-bougher/bm79/overview,,,,,,,,,,,,,,Ambidextrous,
887,bm81,unknown-braschi,Unknown,Braschi,http://www.atpworldtour.com/en/players/unknown-braschi/bm81/overview,,,,,,,,,,,,,,Ambidextrous,
888,bm80,b-butcher,B.,Butcher,http://www.atpworldtour.com/en/players/b-butcher/bm80/overview,,,,,,,,,,,,,,Ambidextrous,
